Time      Date    	    Sum
[05:30:07.680 02/01/2002]	 -0.082
[05:30:07.688 02/01/2002]	 -0.082
[05:30:07.695 02/01/2002]	 -0.082
[05:30:07.703 02/01/2002]	 -0.082
[05:30:07.711 02/01/2002]	 -0.082
[05:30:07.719 02/01/2002]	 -0.082
[05:30:07.727 02/01/2002]	 -0.082
[05:30:07.734 02/01/2002]	 -0.082
[05:30:07.742 02/01/2002]	 -0.082
[05:30:07.750 02/01/2002]	 -0.152
[05:30:07.758 02/01/2002]	 -0.152
[05:30:07.766 02/01/2002]	 -0.152
[05:30:07.773 02/01/2002]	 -0.152
[05:30:07.781 02/01/2002]	 -0.152
[05:30:07.789 02/01/2002]	 -0.152
[05:30:07.797 02/01/2002]	 -0.152
[05:30:07.805 02/01/2002]	 -0.152
[05:30:07.813 02/01/2002]	 -0.152
[05:30:07.820 02/01/2002]	 -0.152
[05:30:07.828 02/01/2002]	 -0.152
[05:30:07.836 02/01/2002]	 -0.152
[05:30:07.844 02/01/2002]	 -0.152
[05:30:07.852 02/01/2002]	 -0.152
[05:30:07.859 02/01/2002]	 -0.152
[05:30:07.867 02/01/2002]	 -0.152
[05:30:07.875 02/01/2002]	 -0.148
[05:30:07.883 02/01/2002]	 -0.148
[05:30:07.891 02/01/2002]	 -0.148
[05:30:07.898 02/01/2002]	 -0.148
[05:30:07.906 02/01/2002]	 -0.148
[05:30:07.914 02/01/2002]	 -0.148
[05:30:07.922 02/01/2002]	 -0.148
[05:30:07.930 02/01/2002]	 -0.148
[05:30:07.938 02/01/2002]	 -0.148
[05:30:07.945 02/01/2002]	 -0.148
[05:30:07.953 02/01/2002]	 -0.148
[05:30:07.961 02/01/2002]	 -0.148
[05:30:07.969 02/01/2002]	 -0.148
[05:30:07.977 02/01/2002]	 -0.148
[05:30:07.984 02/01/2002]	 -0.148
[05:30:07.992 02/01/2002]	 -0.148
[05:30:08.000 02/01/2002]	 -0.082
[05:30:08.008 02/01/2002]	 -0.082
[05:30:08.016 02/01/2002]	 -0.082
[05:30:08.023 02/01/2002]	 -0.082
[05:30:08.031 02/01/2002]	 -0.082
[05:30:08.039 02/01/2002]	 -0.082
[05:30:08.047 02/01/2002]	 -0.082
[05:30:08.055 02/01/2002]	 -0.082
[05:30:08.063 02/01/2002]	 -0.082
[05:30:08.070 02/01/2002]	 -0.082
[05:30:08.078 02/01/2002]	 -0.082
[05:30:08.086 02/01/2002]	 -0.082
[05:30:08.094 02/01/2002]	 -0.082
[05:30:08.102 02/01/2002]	 -0.082
[05:30:08.109 02/01/2002]	 -0.082
[05:30:08.117 02/01/2002]	 -0.082
[05:30:08.125 02/01/2002]	 -0.082
[05:30:08.133 02/01/2002]	 -0.082
[05:30:08.141 02/01/2002]	 -0.082
[05:30:08.148 02/01/2002]	 -0.082
[05:30:08.156 02/01/2002]	 -0.082
[05:30:08.164 02/01/2002]	 -0.082
[05:30:08.172 02/01/2002]	 -0.082
[05:30:08.180 02/01/2002]	 -0.082
[05:30:08.188 02/01/2002]	 -0.082
[05:30:08.195 02/01/2002]	 -0.082
[05:30:08.203 02/01/2002]	 -0.082
[05:30:08.211 02/01/2002]	 -0.082
[05:30:08.219 02/01/2002]	 -0.082
[05:30:08.227 02/01/2002]	 -0.082
[05:30:08.234 02/01/2002]	 -0.082
[05:30:08.242 02/01/2002]	 -0.082
[05:30:08.250 02/01/2002]	  0.039
[05:30:08.258 02/01/2002]	  0.039
[05:30:08.266 02/01/2002]	  0.039
[05:30:08.273 02/01/2002]	  0.039
[05:30:08.281 02/01/2002]	  0.039
[05:30:08.289 02/01/2002]	  0.039
[05:30:08.297 02/01/2002]	  0.039
[05:30:08.305 02/01/2002]	  0.039
[05:30:08.313 02/01/2002]	  0.039
[05:30:08.320 02/01/2002]	  0.039
[05:30:08.328 02/01/2002]	  0.039
[05:30:08.336 02/01/2002]	  0.039
[05:30:08.344 02/01/2002]	  0.039
[05:30:08.352 02/01/2002]	  0.039
[05:30:08.359 02/01/2002]	  0.039
[05:30:08.367 02/01/2002]	  0.039
[05:30:08.375 02/01/2002]	  0.316
[05:30:08.383 02/01/2002]	  0.316
[05:30:08.391 02/01/2002]	  0.316
[05:30:08.398 02/01/2002]	  0.316
[05:30:08.406 02/01/2002]	  0.316
[05:30:08.414 02/01/2002]	  0.316
[05:30:08.422 02/01/2002]	  0.316
[05:30:08.430 02/01/2002]	  0.316
[05:30:08.438 02/01/2002]	  0.316
[05:30:08.445 02/01/2002]	  0.316
[05:30:08.453 02/01/2002]	  0.316
[05:30:08.461 02/01/2002]	  0.316
[05:30:08.469 02/01/2002]	  0.316
[05:30:08.477 02/01/2002]	  0.316
[05:30:08.484 02/01/2002]	  0.316
[05:30:08.492 02/01/2002]	  0.316
[05:30:08.500 02/01/2002]	  0.539
[05:30:08.508 02/01/2002]	  0.539
[05:30:08.516 02/01/2002]	  0.539
[05:30:08.523 02/01/2002]	  0.539
[05:30:08.531 02/01/2002]	  0.539
[05:30:08.539 02/01/2002]	  0.539
[05:30:08.547 02/01/2002]	  0.539
[05:30:08.555 02/01/2002]	  0.539
[05:30:08.563 02/01/2002]	  0.539
[05:30:08.570 02/01/2002]	  0.539
[05:30:08.578 02/01/2002]	  0.539
[05:30:08.586 02/01/2002]	  0.539
[05:30:08.594 02/01/2002]	  0.539
[05:30:08.602 02/01/2002]	  0.539
[05:30:08.609 02/01/2002]	  0.539
[05:30:08.617 02/01/2002]	  0.539
[05:30:08.625 02/01/2002]	  0.551
[05:30:08.633 02/01/2002]	  0.551
[05:30:08.641 02/01/2002]	  0.551
[05:30:08.648 02/01/2002]	  0.551
[05:30:08.656 02/01/2002]	  0.551
[05:30:08.664 02/01/2002]	  0.551
[05:30:08.672 02/01/2002]	  0.551
[05:30:08.680 02/01/2002]	  0.551
[05:30:08.688 02/01/2002]	  0.551
[05:30:08.695 02/01/2002]	  0.551
[05:30:08.703 02/01/2002]	  0.551
[05:30:08.711 02/01/2002]	  0.551
[05:30:08.719 02/01/2002]	  0.551
[05:30:08.727 02/01/2002]	  0.551
[05:30:08.734 02/01/2002]	  0.551
[05:30:08.742 02/01/2002]	  0.551
[05:30:08.750 02/01/2002]	  0.469
[05:30:08.758 02/01/2002]	  0.469
[05:30:08.766 02/01/2002]	  0.469
[05:30:08.773 02/01/2002]	  0.469
[05:30:08.781 02/01/2002]	  0.469
[05:30:08.789 02/01/2002]	  0.469
[05:30:08.797 02/01/2002]	  0.469
[05:30:08.805 02/01/2002]	  0.469
[05:30:08.813 02/01/2002]	  0.469
[05:30:08.820 02/01/2002]	  0.469
[05:30:08.828 02/01/2002]	  0.469
[05:30:08.836 02/01/2002]	  0.469
[05:30:08.844 02/01/2002]	  0.469
[05:30:08.852 02/01/2002]	  0.469
[05:30:08.859 02/01/2002]	  0.469
[05:30:08.867 02/01/2002]	  0.469
[05:30:08.875 02/01/2002]	  0.610
[05:30:08.883 02/01/2002]	  0.610
[05:30:08.891 02/01/2002]	  0.610
[05:30:08.898 02/01/2002]	  0.610
[05:30:08.906 02/01/2002]	  0.610
[05:30:08.914 02/01/2002]	  0.610
[05:30:08.922 02/01/2002]	  0.610
[05:30:08.930 02/01/2002]	  0.610
[05:30:08.938 02/01/2002]	  0.610
[05:30:08.945 02/01/2002]	  0.610
[05:30:08.953 02/01/2002]	  0.610
[05:30:08.961 02/01/2002]	  0.610
[05:30:08.969 02/01/2002]	  0.610
[05:30:08.977 02/01/2002]	  0.610
[05:30:08.984 02/01/2002]	  0.610
[05:30:08.992 02/01/2002]	  0.610
[05:30:09.000 02/01/2002]	  0.828
[05:30:09.008 02/01/2002]	  0.828
[05:30:09.016 02/01/2002]	  0.828
[05:30:09.023 02/01/2002]	  0.828
[05:30:09.031 02/01/2002]	  0.828
[05:30:09.039 02/01/2002]	  0.828
[05:30:09.047 02/01/2002]	  0.828
[05:30:09.055 02/01/2002]	  0.828
[05:30:09.063 02/01/2002]	  0.828
[05:30:09.070 02/01/2002]	  0.828
[05:30:09.078 02/01/2002]	  0.828
[05:30:09.086 02/01/2002]	  0.828
[05:30:09.094 02/01/2002]	  0.828
[05:30:09.102 02/01/2002]	  0.828
[05:30:09.109 02/01/2002]	  0.828
[05:30:09.117 02/01/2002]	  0.828
[05:30:09.125 02/01/2002]	  0.985
[05:30:09.133 02/01/2002]	  0.985
[05:30:09.141 02/01/2002]	  0.985
[05:30:09.148 02/01/2002]	  0.985
[05:30:09.156 02/01/2002]	  0.985
[05:30:09.164 02/01/2002]	  0.985
[05:30:09.172 02/01/2002]	  0.985
[05:30:09.180 02/01/2002]	  0.985
[05:30:09.188 02/01/2002]	  0.985
[05:30:09.195 02/01/2002]	  0.985
[05:30:09.203 02/01/2002]	  0.985
[05:30:09.211 02/01/2002]	  0.985
[05:30:09.219 02/01/2002]	  0.985
[05:30:09.227 02/01/2002]	  0.985
[05:30:09.234 02/01/2002]	  0.985
[05:30:09.242 02/01/2002]	  0.985
[05:30:09.250 02/01/2002]	  1.024
[05:30:09.258 02/01/2002]	  1.024
[05:30:09.266 02/01/2002]	  1.024
[05:30:09.273 02/01/2002]	  1.024
[05:30:09.281 02/01/2002]	  1.024
[05:30:09.289 02/01/2002]	  1.024
[05:30:09.297 02/01/2002]	  1.024
[05:30:09.305 02/01/2002]	  1.024
[05:30:09.313 02/01/2002]	  1.024
[05:30:09.320 02/01/2002]	  1.024
[05:30:09.328 02/01/2002]	  1.024
[05:30:09.336 02/01/2002]	  1.024
[05:30:09.344 02/01/2002]	  1.024
[05:30:09.352 02/01/2002]	  1.024
[05:30:09.359 02/01/2002]	  1.024
[05:30:09.367 02/01/2002]	  1.024
[05:30:09.375 02/01/2002]	  1.043
[05:30:09.383 02/01/2002]	  1.043
[05:30:09.391 02/01/2002]	  1.043
[05:30:09.398 02/01/2002]	  1.043
[05:30:09.406 02/01/2002]	  1.043
[05:30:09.414 02/01/2002]	  1.043
[05:30:09.422 02/01/2002]	  1.043
[05:30:09.430 02/01/2002]	  1.043
[05:30:09.438 02/01/2002]	  1.043
[05:30:09.445 02/01/2002]	  1.043
[05:30:09.453 02/01/2002]	  1.043
[05:30:09.461 02/01/2002]	  1.043
[05:30:09.469 02/01/2002]	  1.043
[05:30:09.477 02/01/2002]	  1.043
[05:30:09.484 02/01/2002]	  1.043
[05:30:09.492 02/01/2002]	  1.043
[05:30:09.500 02/01/2002]	  1.047
[05:30:09.508 02/01/2002]	  1.047
[05:30:09.516 02/01/2002]	  1.047
[05:30:09.523 02/01/2002]	  1.047
[05:30:09.531 02/01/2002]	  1.047
[05:30:09.539 02/01/2002]	  1.047
[05:30:09.547 02/01/2002]	  1.047
[05:30:09.555 02/01/2002]	  1.047
[05:30:09.563 02/01/2002]	  1.047
[05:30:09.570 02/01/2002]	  1.047
[05:30:09.578 02/01/2002]	  1.047
[05:30:09.586 02/01/2002]	  1.047
[05:30:09.594 02/01/2002]	  1.047
[05:30:09.602 02/01/2002]	  1.047
[05:30:09.609 02/01/2002]	  1.047
[05:30:09.617 02/01/2002]	  1.047
[05:30:09.625 02/01/2002]	  0.910
[05:30:09.633 02/01/2002]	  0.910
[05:30:09.641 02/01/2002]	  0.910
[05:30:09.648 02/01/2002]	  0.910
[05:30:09.656 02/01/2002]	  0.910
[05:30:09.664 02/01/2002]	  0.910
[05:30:09.672 02/01/2002]	  0.910
[05:30:09.680 02/01/2002]	  0.910
[05:30:09.688 02/01/2002]	  0.910
[05:30:09.695 02/01/2002]	  0.910
[05:30:09.703 02/01/2002]	  0.910
[05:30:09.711 02/01/2002]	  0.910
[05:30:09.719 02/01/2002]	  0.910
[05:30:09.727 02/01/2002]	  0.910
[05:30:09.734 02/01/2002]	  0.910
[05:30:09.742 02/01/2002]	  0.910
[05:30:09.750 02/01/2002]	  0.946
[05:30:09.758 02/01/2002]	  0.946
[05:30:09.766 02/01/2002]	  0.946
[05:30:09.773 02/01/2002]	  0.946
[05:30:09.781 02/01/2002]	  0.946
[05:30:09.789 02/01/2002]	  0.946
[05:30:09.797 02/01/2002]	  0.946
[05:30:09.805 02/01/2002]	  0.946
[05:30:09.813 02/01/2002]	  0.946
[05:30:09.820 02/01/2002]	  0.946
[05:30:09.828 02/01/2002]	  0.946
[05:30:09.836 02/01/2002]	  0.946
[05:30:09.844 02/01/2002]	  0.946
[05:30:09.852 02/01/2002]	  0.946
[05:30:09.859 02/01/2002]	  0.946
[05:30:09.867 02/01/2002]	  0.946
[05:30:09.875 02/01/2002]	  1.020
[05:30:09.883 02/01/2002]	  1.020
[05:30:09.891 02/01/2002]	  1.020
[05:30:09.898 02/01/2002]	  1.020
[05:30:09.906 02/01/2002]	  1.020
[05:30:09.914 02/01/2002]	  1.020
[05:30:09.922 02/01/2002]	  1.020
[05:30:09.930 02/01/2002]	  1.020
[05:30:09.938 02/01/2002]	  1.020
[05:30:09.945 02/01/2002]	  1.020
[05:30:09.953 02/01/2002]	  1.020
[05:30:09.961 02/01/2002]	  1.020
[05:30:09.969 02/01/2002]	  1.020
[05:30:09.977 02/01/2002]	  1.020
[05:30:09.984 02/01/2002]	  1.020
[05:30:09.992 02/01/2002]	  1.020
[05:30:10.000 02/01/2002]	  1.039
[05:30:10.008 02/01/2002]	  1.039
[05:30:10.016 02/01/2002]	  1.039
[05:30:10.023 02/01/2002]	  1.039
[05:30:10.031 02/01/2002]	  1.039
[05:30:10.039 02/01/2002]	  1.039
[05:30:10.047 02/01/2002]	  1.039
[05:30:10.055 02/01/2002]	  1.039
[05:30:10.063 02/01/2002]	  1.039
[05:30:10.070 02/01/2002]	  1.039
[05:30:10.078 02/01/2002]	  1.039
[05:30:10.086 02/01/2002]	  1.039
[05:30:10.094 02/01/2002]	  1.039
[05:30:10.102 02/01/2002]	  1.039
[05:30:10.109 02/01/2002]	  1.039
[05:30:10.117 02/01/2002]	  1.039
[05:30:10.125 02/01/2002]	  0.938
[05:30:10.133 02/01/2002]	  0.938
[05:30:10.141 02/01/2002]	  0.938
[05:30:10.148 02/01/2002]	  0.938
[05:30:10.156 02/01/2002]	  0.938
[05:30:10.164 02/01/2002]	  0.938
[05:30:10.172 02/01/2002]	  0.938
[05:30:10.180 02/01/2002]	  0.938
[05:30:10.188 02/01/2002]	  0.938
[05:30:10.195 02/01/2002]	  0.938
[05:30:10.203 02/01/2002]	  0.938
[05:30:10.211 02/01/2002]	  0.938
[05:30:10.219 02/01/2002]	  0.938
[05:30:10.227 02/01/2002]	  0.938
[05:30:10.234 02/01/2002]	  0.938
[05:30:10.242 02/01/2002]	  0.938
[05:30:10.250 02/01/2002]	  0.891
[05:30:10.258 02/01/2002]	  0.891
[05:30:10.266 02/01/2002]	  0.891
[05:30:10.273 02/01/2002]	  0.891
[05:30:10.281 02/01/2002]	  0.891
[05:30:10.289 02/01/2002]	  0.891
[05:30:10.297 02/01/2002]	  0.891
[05:30:10.305 02/01/2002]	  0.891
[05:30:10.313 02/01/2002]	  0.891
[05:30:10.320 02/01/2002]	  0.891
[05:30:10.328 02/01/2002]	  0.891
[05:30:10.336 02/01/2002]	  0.891
[05:30:10.344 02/01/2002]	  0.891
[05:30:10.352 02/01/2002]	  0.891
[05:30:10.359 02/01/2002]	  0.891
[05:30:10.367 02/01/2002]	  0.891
[05:30:10.375 02/01/2002]	  0.809
[05:30:10.383 02/01/2002]	  0.809
[05:30:10.391 02/01/2002]	  0.809
[05:30:10.398 02/01/2002]	  0.809
[05:30:10.406 02/01/2002]	  0.809
[05:30:10.414 02/01/2002]	  0.809
[05:30:10.422 02/01/2002]	  0.809
[05:30:10.430 02/01/2002]	  0.809
[05:30:10.438 02/01/2002]	  0.809
[05:30:10.445 02/01/2002]	  0.809
[05:30:10.453 02/01/2002]	  0.809
[05:30:10.461 02/01/2002]	  0.809
[05:30:10.469 02/01/2002]	  0.809
[05:30:10.477 02/01/2002]	  0.809
[05:30:10.484 02/01/2002]	  0.809
[05:30:10.492 02/01/2002]	  0.809
[05:30:10.500 02/01/2002]	  0.473
[05:30:10.508 02/01/2002]	  0.473
[05:30:10.516 02/01/2002]	  0.473
[05:30:10.523 02/01/2002]	  0.473
[05:30:10.531 02/01/2002]	  0.473
[05:30:10.539 02/01/2002]	  0.473
[05:30:10.547 02/01/2002]	  0.473
[05:30:10.555 02/01/2002]	  0.473
[05:30:10.563 02/01/2002]	  0.473
[05:30:10.570 02/01/2002]	  0.473
[05:30:10.578 02/01/2002]	  0.473
[05:30:10.586 02/01/2002]	  0.473
[05:30:10.594 02/01/2002]	  0.473
[05:30:10.602 02/01/2002]	  0.473
[05:30:10.609 02/01/2002]	  0.473
[05:30:10.617 02/01/2002]	  0.473
[05:30:10.625 02/01/2002]	  0.191
[05:30:10.633 02/01/2002]	  0.191
[05:30:10.641 02/01/2002]	  0.191
[05:30:10.648 02/01/2002]	  0.191
[05:30:10.656 02/01/2002]	  0.191
[05:30:10.664 02/01/2002]	  0.191
[05:30:10.672 02/01/2002]	  0.191
[05:30:10.680 02/01/2002]	  0.191
[05:30:10.688 02/01/2002]	  0.191
[05:30:10.695 02/01/2002]	  0.191
[05:30:10.703 02/01/2002]	  0.191
[05:30:10.711 02/01/2002]	  0.191
[05:30:10.719 02/01/2002]	  0.191
[05:30:10.727 02/01/2002]	  0.191
[05:30:10.734 02/01/2002]	  0.191
[05:30:10.742 02/01/2002]	  0.191
[05:30:10.750 02/01/2002]	  0.145
[05:30:10.758 02/01/2002]	  0.145
[05:30:10.766 02/01/2002]	  0.145
[05:30:10.773 02/01/2002]	  0.145
[05:30:10.781 02/01/2002]	  0.145
[05:30:10.789 02/01/2002]	  0.145
[05:30:10.797 02/01/2002]	  0.145
[05:30:10.805 02/01/2002]	  0.145
[05:30:10.813 02/01/2002]	  0.145
[05:30:10.820 02/01/2002]	  0.145
[05:30:10.828 02/01/2002]	  0.145
[05:30:10.836 02/01/2002]	  0.145
[05:30:10.844 02/01/2002]	  0.145
[05:30:10.852 02/01/2002]	  0.145
[05:30:10.859 02/01/2002]	  0.145
[05:30:10.867 02/01/2002]	  0.145
[05:30:10.875 02/01/2002]	 -0.020
[05:30:10.883 02/01/2002]	 -0.020
[05:30:10.891 02/01/2002]	 -0.020
[05:30:10.898 02/01/2002]	 -0.020
[05:30:10.906 02/01/2002]	 -0.020
[05:30:10.914 02/01/2002]	 -0.020
[05:30:10.922 02/01/2002]	 -0.020
[05:30:10.930 02/01/2002]	 -0.020
[05:30:10.938 02/01/2002]	 -0.020
[05:30:10.945 02/01/2002]	 -0.020
[05:30:10.953 02/01/2002]	 -0.020
[05:30:10.961 02/01/2002]	 -0.020
[05:30:10.969 02/01/2002]	 -0.020
[05:30:10.977 02/01/2002]	 -0.020
[05:30:10.984 02/01/2002]	 -0.020
[05:30:10.992 02/01/2002]	 -0.020
[05:30:11.000 02/01/2002]	 -0.621
[05:30:11.008 02/01/2002]	 -0.621
[05:30:11.016 02/01/2002]	 -0.621
[05:30:11.023 02/01/2002]	 -0.621
[05:30:11.031 02/01/2002]	 -0.621
[05:30:11.039 02/01/2002]	 -0.621
[05:30:11.047 02/01/2002]	 -0.621
[05:30:11.055 02/01/2002]	 -0.621
[05:30:11.063 02/01/2002]	 -0.621
[05:30:11.070 02/01/2002]	 -0.621
[05:30:11.078 02/01/2002]	 -0.621
[05:30:11.086 02/01/2002]	 -0.621
[05:30:11.094 02/01/2002]	 -0.621
[05:30:11.102 02/01/2002]	 -0.621
[05:30:11.109 02/01/2002]	 -0.621
[05:30:11.117 02/01/2002]	 -0.621
[05:30:11.125 02/01/2002]	 -1.160
[05:30:11.133 02/01/2002]	 -1.160
[05:30:11.141 02/01/2002]	 -1.160
[05:30:11.148 02/01/2002]	 -1.160
[05:30:11.156 02/01/2002]	 -1.160
[05:30:11.164 02/01/2002]	 -1.160
[05:30:11.172 02/01/2002]	 -1.160
[05:30:11.180 02/01/2002]	 -1.160
[05:30:11.188 02/01/2002]	 -1.160
[05:30:11.195 02/01/2002]	 -1.160
[05:30:11.203 02/01/2002]	 -1.160
[05:30:11.211 02/01/2002]	 -1.160
[05:30:11.219 02/01/2002]	 -1.160
[05:30:11.227 02/01/2002]	 -1.160
[05:30:11.234 02/01/2002]	 -1.160
[05:30:11.242 02/01/2002]	 -1.160
[05:30:11.250 02/01/2002]	 -1.344
[05:30:11.258 02/01/2002]	 -1.344
[05:30:11.266 02/01/2002]	 -1.344
[05:30:11.273 02/01/2002]	 -1.344
[05:30:11.281 02/01/2002]	 -1.344
[05:30:11.289 02/01/2002]	 -1.344
[05:30:11.297 02/01/2002]	 -1.344
[05:30:11.305 02/01/2002]	 -1.344
[05:30:11.313 02/01/2002]	 -1.344
[05:30:11.320 02/01/2002]	 -1.344
[05:30:11.328 02/01/2002]	 -1.344
[05:30:11.336 02/01/2002]	 -1.344
[05:30:11.344 02/01/2002]	 -1.344
[05:30:11.352 02/01/2002]	 -1.344
[05:30:11.359 02/01/2002]	 -1.344
[05:30:11.367 02/01/2002]	 -1.344
[05:30:11.375 02/01/2002]	 -1.555
[05:30:11.383 02/01/2002]	 -1.555
[05:30:11.391 02/01/2002]	 -1.555
[05:30:11.398 02/01/2002]	 -1.555
[05:30:11.406 02/01/2002]	 -1.555
[05:30:11.414 02/01/2002]	 -1.555
[05:30:11.422 02/01/2002]	 -1.555
[05:30:11.430 02/01/2002]	 -1.555
[05:30:11.438 02/01/2002]	 -1.555
[05:30:11.445 02/01/2002]	 -1.555
[05:30:11.453 02/01/2002]	 -1.555
[05:30:11.461 02/01/2002]	 -1.555
[05:30:11.469 02/01/2002]	 -1.555
[05:30:11.477 02/01/2002]	 -1.555
[05:30:11.484 02/01/2002]	 -1.555
[05:30:11.492 02/01/2002]	 -1.555
[05:30:11.500 02/01/2002]	 -1.559
[05:30:11.508 02/01/2002]	 -1.559
[05:30:11.516 02/01/2002]	 -1.559
[05:30:11.523 02/01/2002]	 -1.559
[05:30:11.531 02/01/2002]	 -1.559
[05:30:11.539 02/01/2002]	 -1.559
[05:30:11.547 02/01/2002]	 -1.559
[05:30:11.555 02/01/2002]	 -1.559
[05:30:11.563 02/01/2002]	 -1.559
[05:30:11.570 02/01/2002]	 -1.559
[05:30:11.578 02/01/2002]	 -1.559
[05:30:11.586 02/01/2002]	 -1.559
[05:30:11.594 02/01/2002]	 -1.559
[05:30:11.602 02/01/2002]	 -1.559
[05:30:11.609 02/01/2002]	 -1.559
[05:30:11.617 02/01/2002]	 -1.559
[05:30:11.625 02/01/2002]	 -1.434
[05:30:11.633 02/01/2002]	 -1.434
[05:30:11.641 02/01/2002]	 -1.434
[05:30:11.648 02/01/2002]	 -1.434
[05:30:11.656 02/01/2002]	 -1.434
[05:30:11.664 02/01/2002]	 -1.434
[05:30:11.672 02/01/2002]	 -1.434
[05:30:11.680 02/01/2002]	 -1.434
[05:30:11.688 02/01/2002]	 -1.434
[05:30:11.695 02/01/2002]	 -1.434
[05:30:11.703 02/01/2002]	 -1.434
[05:30:11.711 02/01/2002]	 -1.434
[05:30:11.719 02/01/2002]	 -1.434
[05:30:11.727 02/01/2002]	 -1.434
[05:30:11.734 02/01/2002]	 -1.434
[05:30:11.742 02/01/2002]	 -1.434
[05:30:11.750 02/01/2002]	 -1.360
[05:30:11.758 02/01/2002]	 -1.360
[05:30:11.766 02/01/2002]	 -1.360
[05:30:11.773 02/01/2002]	 -1.360
[05:30:11.781 02/01/2002]	 -1.360
[05:30:11.789 02/01/2002]	 -1.360
[05:30:11.797 02/01/2002]	 -1.360
[05:30:11.805 02/01/2002]	 -1.360
[05:30:11.813 02/01/2002]	 -1.360
[05:30:11.820 02/01/2002]	 -1.360
[05:30:11.828 02/01/2002]	 -1.360
[05:30:11.836 02/01/2002]	 -1.360
[05:30:11.844 02/01/2002]	 -1.360
[05:30:11.852 02/01/2002]	 -1.360
[05:30:11.859 02/01/2002]	 -1.360
[05:30:11.867 02/01/2002]	 -1.360
[05:30:11.875 02/01/2002]	 -1.239
[05:30:11.883 02/01/2002]	 -1.239
[05:30:11.891 02/01/2002]	 -1.239
[05:30:11.898 02/01/2002]	 -1.239
[05:30:11.906 02/01/2002]	 -1.239
[05:30:11.914 02/01/2002]	 -1.239
[05:30:11.922 02/01/2002]	 -1.239
[05:30:11.930 02/01/2002]	 -1.239
[05:30:11.938 02/01/2002]	 -1.239
[05:30:11.945 02/01/2002]	 -1.239
[05:30:11.953 02/01/2002]	 -1.239
[05:30:11.961 02/01/2002]	 -1.239
[05:30:11.969 02/01/2002]	 -1.239
[05:30:11.977 02/01/2002]	 -1.239
[05:30:11.984 02/01/2002]	 -1.239
[05:30:11.992 02/01/2002]	 -1.239
[05:30:12.000 02/01/2002]	 -1.145
[05:30:12.008 02/01/2002]	 -1.145
[05:30:12.016 02/01/2002]	 -1.145
[05:30:12.023 02/01/2002]	 -1.145
[05:30:12.031 02/01/2002]	 -1.145
[05:30:12.039 02/01/2002]	 -1.145
[05:30:12.047 02/01/2002]	 -1.145
[05:30:12.055 02/01/2002]	 -1.145
[05:30:12.063 02/01/2002]	 -1.145
[05:30:12.070 02/01/2002]	 -1.145
[05:30:12.078 02/01/2002]	 -1.145
[05:30:12.086 02/01/2002]	 -1.145
[05:30:12.094 02/01/2002]	 -1.145
[05:30:12.102 02/01/2002]	 -1.145
[05:30:12.109 02/01/2002]	 -1.145
[05:30:12.117 02/01/2002]	 -1.145
[05:30:12.125 02/01/2002]	 -1.039
[05:30:12.133 02/01/2002]	 -1.039
[05:30:12.141 02/01/2002]	 -1.039
[05:30:12.148 02/01/2002]	 -1.039
[05:30:12.156 02/01/2002]	 -1.039
[05:30:12.164 02/01/2002]	 -1.039
[05:30:12.172 02/01/2002]	 -1.039
[05:30:12.180 02/01/2002]	 -1.039
[05:30:12.188 02/01/2002]	 -1.039
[05:30:12.195 02/01/2002]	 -1.039
[05:30:12.203 02/01/2002]	 -1.039
[05:30:12.211 02/01/2002]	 -1.039
[05:30:12.219 02/01/2002]	 -1.039
[05:30:12.227 02/01/2002]	 -1.039
[05:30:12.234 02/01/2002]	 -1.039
[05:30:12.242 02/01/2002]	 -1.039
[05:30:12.250 02/01/2002]	 -0.965
[05:30:12.258 02/01/2002]	 -0.965
[05:30:12.266 02/01/2002]	 -0.965
[05:30:12.273 02/01/2002]	 -0.965
[05:30:12.281 02/01/2002]	 -0.965
[05:30:12.289 02/01/2002]	 -0.965
[05:30:12.297 02/01/2002]	 -0.965
[05:30:12.305 02/01/2002]	 -0.965
[05:30:12.313 02/01/2002]	 -0.965
[05:30:12.320 02/01/2002]	 -0.965
[05:30:12.328 02/01/2002]	 -0.965
[05:30:12.336 02/01/2002]	 -0.965
[05:30:12.344 02/01/2002]	 -0.965
[05:30:12.352 02/01/2002]	 -0.965
[05:30:12.359 02/01/2002]	 -0.965
[05:30:12.367 02/01/2002]	 -0.965
[05:30:12.375 02/01/2002]	 -0.871
[05:30:12.383 02/01/2002]	 -0.871
[05:30:12.391 02/01/2002]	 -0.871
[05:30:12.398 02/01/2002]	 -0.871
[05:30:12.406 02/01/2002]	 -0.871
[05:30:12.414 02/01/2002]	 -0.871
[05:30:12.422 02/01/2002]	 -0.871
[05:30:12.430 02/01/2002]	 -0.871
[05:30:12.438 02/01/2002]	 -0.871
[05:30:12.445 02/01/2002]	 -0.871
[05:30:12.453 02/01/2002]	 -0.871
[05:30:12.461 02/01/2002]	 -0.871
[05:30:12.469 02/01/2002]	 -0.871
[05:30:12.477 02/01/2002]	 -0.871
[05:30:12.484 02/01/2002]	 -0.871
[05:30:12.492 02/01/2002]	 -0.871
[05:30:12.500 02/01/2002]	 -0.735
[05:30:12.508 02/01/2002]	 -0.735
[05:30:12.516 02/01/2002]	 -0.735
[05:30:12.523 02/01/2002]	 -0.735
[05:30:12.531 02/01/2002]	 -0.735
